City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Opuwo,NA,-18.0607,13.84,78.76,39,10,7.76,clear sky
350,Abu Samrah,SY,35.3029,37.1841,56.03,66,8,9.19,clear sky
351,Corrente,BR,-3.7367,-43.3394,88.86,56,83,4.52,broken clouds
352,Mancio Lima,BR,-7.6142,-72.8958,74.37,94,100,0.89,overcast clouds
353,Teguldet,RU,57.3064,88.1667,32.22,96,100,2.21,overcast clouds
354,Brown Deer,US,43.1633,-87.9645,66.0,30,74,7.0,broken clouds
355,Iquique,CL,-20.2208,-70.1431,73.4,60,0,19.57,clear sky
356,Penzance,GB,50.1186,-5.5371,50.0,62,33,14.97,scattered clouds
357,Surt,LY,31.2089,16.5887,83.91,18,74,12.15,broken clouds
358,Kununurra,AU,-15.7667,128.7333,69.8,94,92,1.52,overcast clouds
359,Karatu,TZ,-3.3333,35.6667,65.3,83,88,3.18,light rain
360,Rindal,NO,63.0565,9.2124,29.01,95,100,23.49,light snow
361,Kaifeng,CN,34.7911,114.3483,48.2,71,0,2.24,light rain
362,Klaksvik,FO,62.2266,-6.589,23.0,58,75,41.43,light intensity drizzle
363,Vernon,CA,50.2581,-119.2691,48.99,45,19,5.75,few clouds
364,Saint George,US,37.1041,-113.5841,64.4,19,1,2.15,clear sky
365,Jacareacanga,BR,-6.2222,-57.7528,92.91,45,100,4.83,overcast clouds
366,Nishihara,JP,26.1842,127.7558,66.2,77,75,20.71,broken clouds
367,Dakar,SN,14.6937,-17.4441,75.2,64,0,13.8,clear sky
368,Fairbanks,US,64.8378,-147.7164,33.8,100,90,3.44,moderate rain
369,Zasheyek,RU,67.4066,32.5499,34.0,98,100,6.04,light snow
370,Hami,CN,42.8,93.45,54.23,20,71,8.43,broken clouds
371,Misratah,LY,32.3754,15.0925,66.11,71,96,20.47,overcast clouds
372,Santa Fe,AR,-31.6333,-60.7,87.01,43,68,3.0,broken clouds
373,Vila Franca Do Campo,PT,37.7167,-25.4333,59.0,100,40,16.11,scattered clouds
374,Takaka,NZ,-40.85,172.8,63.0,90,94,7.0,overcast clouds
375,Waingapu,ID,-9.6567,120.2641,77.95,83,100,9.42,light rain
376,Saint Anthony,US,45.0205,-93.218,75.2,20,1,9.22,clear sky
377,Hirara,JP,24.8,125.2833,67.32,73,95,26.15,overcast clouds
378,Magoula,GR,38.0833,23.5167,69.01,63,0,6.33,clear sky
379,Plouzane,FR,48.3833,-4.6167,51.8,71,0,11.5,clear sky
380,Nushki,PK,29.5542,66.0215,80.87,23,92,10.4,overcast clouds
381,Avenal,US,36.0041,-120.129,55.0,69,8,5.01,clear sky
382,Saint-Augustin,CA,51.226,-58.6502,35.82,99,99,15.35,overcast clouds
383,Shu,KZ,43.5983,73.7614,50.0,38,100,5.01,moderate rain
384,Zalantun,CN,48.0,122.7167,40.59,42,62,5.75,broken clouds
385,Mandan,US,46.8267,-100.8896,59.0,35,1,11.5,clear sky
386,Poso,ID,-1.3959,120.7524,77.61,85,96,4.27,overcast clouds
387,Aksarka,RU,66.5606,67.7975,29.48,98,100,7.09,light snow
388,Seoul,KR,37.5683,126.9778,44.6,70,0,2.3,clear sky
389,The Valley,AI,18.217,-63.0578,84.2,69,75,13.8,broken clouds
390,Anloga,GH,5.7947,0.8973,86.0,79,20,12.66,few clouds
391,Thinadhoo,MV,0.5333,72.9333,83.55,74,56,15.97,broken clouds
392,Sobolevo,RU,54.4299,31.8996,34.65,74,79,5.84,light snow
393,Laguna,US,38.421,-121.4238,57.0,62,1,4.61,clear sky
394,Hakodate,JP,41.7758,140.7367,39.04,95,100,4.85,overcast clouds
395,Pampierstad,ZA,-27.7832,24.6877,75.24,27,0,6.76,clear sky
396,Yumen,CN,40.2833,97.2,43.0,45,4,14.81,clear sky
397,Oktyabrskiy,RU,54.4815,53.471,33.04,95,100,10.87,overcast clouds
398,Praia,CV,14.9215,-23.5087,89.6,23,0,18.41,clear sky
399,Tomatlan,MX,19.9333,-105.25,89.74,33,47,6.69,scattered clouds
400,Ugoofaaru,MV,5.6667,73.0,84.22,67,82,12.88,broken clouds
401,Cockburn Town,TC,21.4612,-71.1419,77.0,61,75,17.27,broken clouds
402,Kathu,TH,7.9178,98.3332,88.0,89,20,9.71,few clouds
403,Manaure,CO,11.7751,-72.4445,85.73,58,84,15.5,broken clouds
404,Kumluca,TR,36.3703,30.2869,59.09,80,62,2.33,broken clouds
405,Kaa-Khem,RU,51.6833,94.7333,30.31,67,28,2.71,scattered clouds
406,Kjustendil,BG,42.2839,22.6911,36.0,92,100,5.99,overcast clouds
407,Esqueda,MX,30.7167,-109.5833,77.23,15,1,3.91,clear sky
408,Lokosovo,RU,61.1333,74.8167,34.36,90,99,11.45,overcast clouds
409,Joshimath,IN,30.5667,79.5667,52.2,29,57,6.64,broken clouds
410,Okato,NZ,-39.2,173.8833,57.99,82,96,5.99,overcast clouds
411,Puerto Narino,CO,-3.7703,-70.3831,86.0,70,40,4.61,scattered clouds
412,Labuan,MY,5.2767,115.2417,77.0,94,40,1.14,scattered clouds
413,Luderitz,NA,-26.6481,15.1594,74.57,59,0,22.79,clear sky
414,Morros,BR,-9.4467,-46.3003,89.44,43,9,8.1,clear sky
415,Deep River,CA,46.1001,-77.4995,51.8,43,1,2.3,clear sky
416,Santa Rosa,PH,14.3122,121.1114,82.4,74,20,6.91,few clouds
417,Wahiawa,US,21.5028,-158.0236,72.0,73,40,4.61,light rain
418,Izumo,JP,35.3667,132.7667,50.0,87,75,12.66,broken clouds
419,Champerico,GT,14.3,-91.9167,87.8,62,20,8.86,few clouds
420,Letlhakeng,BW,-24.0944,25.0298,78.62,29,2,1.25,clear sky
421,Pailon,BO,-17.65,-62.75,86.0,70,75,9.22,broken clouds
422,Eyl,SO,7.9803,49.8164,81.61,71,11,10.96,few clouds
423,Basavakalyan,IN,17.8667,76.95,88.16,14,12,8.08,few clouds
424,Hastings,GB,50.8552,0.5729,51.01,65,19,5.99,few clouds
425,Mao,ES,39.8885,4.2658,59.0,77,40,16.11,scattered clouds
426,Chipinge,ZW,-20.1883,32.6236,61.77,87,39,3.8,scattered clouds
427,Pareora,NZ,-44.4871,171.2132,72.0,23,71,14.0,broken clouds
428,Kamskiye Polyany,RU,55.4307,51.4171,35.6,80,0,11.18,clear sky
429,Isiro,CD,2.7739,27.616,76.3,57,54,3.49,broken clouds
430,Hare Bay,CA,48.8499,-54.0148,48.2,87,100,3.44,overcast clouds
431,Steamboat Springs,US,40.485,-106.8317,59.0,37,40,3.6,scattered clouds
432,Lavrentiya,RU,65.5833,-171.0,-6.86,81,100,9.33,overcast clouds
433,Bad Essen,DE,52.3167,8.3333,45.0,70,92,4.0,overcast clouds
434,Agirish,RU,61.9247,63.0231,32.27,97,100,5.5,overcast clouds
435,Mochicahui,MX,25.9333,-108.9333,75.2,50,1,3.65,clear sky
436,Alcaniz,ES,41.05,-0.1333,60.01,69,0,7.0,clear sky
437,Keroka,KE,-0.7758,34.9453,55.27,98,99,3.87,heavy intensity rain
438,Alyangula,AU,-13.8483,136.4192,79.11,61,32,3.89,scattered clouds
439,Katwa,IN,23.6399,88.128,74.52,47,0,7.61,clear sky
440,Los Llanos De Aridane,ES,28.6585,-17.9182,68.0,56,90,1.14,overcast clouds
441,Teknaf,BD,20.8624,92.3058,76.1,89,1,5.48,clear sky
442,Lanzhou,CN,36.0564,103.7922,45.0,93,100,3.42,overcast clouds
443,Heihe,CN,50.2441,127.4902,30.2,86,20,2.17,few clouds
444,San Pedro,PH,14.35,121.0167,82.4,74,20,6.91,few clouds
445,Buala,SB,-8.145,159.5921,79.72,84,90,2.04,light rain
446,Khandbari,NP,27.3747,87.2039,64.38,16,12,4.94,few clouds
447,Hermiston,US,45.8404,-119.2895,60.8,41,1,18.41,clear sky
448,Barabai,ID,-2.5833,115.3833,75.27,95,100,1.39,light rain
449,Nadym,RU,65.5333,72.5167,33.06,96,100,12.37,overcast clouds
450,Bonanza,NI,14.0289,-84.591,76.71,83,77,6.55,broken clouds
451,Uarini,BR,-2.99,-65.1083,82.4,89,40,9.22,scattered clouds
452,Saint-Paul,RE,-21.0096,55.2707,80.6,74,20,11.5,few clouds
453,Ryotsu,JP,38.0833,138.4333,48.24,87,100,12.3,overcast clouds
454,Bambanglipuro,ID,-7.95,110.2833,75.29,94,100,2.3,light rain
455,Dobroye,RU,52.8678,39.8109,38.23,79,70,4.27,broken clouds
456,Maryville,US,35.7565,-83.9705,64.99,27,1,3.91,clear sky
457,San Quintin,MX,30.4833,-115.95,65.28,66,6,13.15,clear sky
458,Taoudenni,ML,22.6783,-3.9836,99.61,9,15,17.94,few clouds
459,Rorvik,NO,64.8621,11.2373,32.0,100,90,19.57,rain and snow
460,Pasni,PK,25.2631,63.471,80.17,81,4,8.75,clear sky
461,Chulman,RU,56.8479,124.9104,8.28,97,100,2.8,overcast clouds
462,Port Augusta,AU,-32.5,137.7667,64.4,94,0,8.05,light rain
463,Elizabeth City,US,36.2946,-76.2511,66.99,30,1,9.22,clear sky
464,Faya,SA,18.3851,42.4509,71.6,49,0,9.22,clear sky
465,Russell,US,32.3502,-85.1999,68.0,28,1,3.44,clear sky
466,Nome,US,64.5011,-165.4064,-0.4,78,90,27.63,snow
467,Otavi,NA,-19.65,17.3333,72.25,47,2,5.46,clear sky
468,Taldan,RU,53.6667,124.8,20.08,98,99,3.49,overcast clouds
469,Port Macquarie,AU,-31.4333,152.9167,66.2,88,40,3.44,scattered clouds
470,Mezhova,UA,48.2532,36.7347,39.06,90,100,4.09,overcast clouds
471,Tarakan,ID,3.3,117.6333,80.78,81,69,8.37,broken clouds
472,Turayf,SA,31.6725,38.6637,64.4,27,0,6.91,clear sky
473,Miami Beach,US,25.7906,-80.1301,75.2,41,75,13.8,broken clouds
474,Ballangen,NO,68.3428,16.8315,33.8,69,75,4.61,broken clouds
475,Tessaoua,NE,13.7574,7.9874,93.43,7,1,6.82,clear sky
476,Zheleznodorozhnyy,RU,55.7503,38.0042,41.0,52,0,2.24,light rain
477,Ulcinj,ME,41.9294,19.2244,53.6,40,40,2.3,scattered clouds
478,Marietta,US,33.9526,-84.5499,68.0,24,1,8.05,clear sky
479,Tombouctou,ML,20.0,-3.0,100.27,4,2,5.84,clear sky
480,Sassandra,CI,4.95,-6.0833,83.39,71,29,8.23,light rain
481,Muroto,JP,33.2833,134.15,61.75,85,90,14.34,overcast clouds
482,Chumikan,RU,54.7183,135.315,4.75,92,47,4.9,scattered clouds
483,Altagracia De Orituco,VE,9.8601,-66.3814,91.69,38,99,6.29,overcast clouds
484,Norrtalje,SE,59.758,18.705,50.0,53,0,20.71,clear sky
485,Rovaniemi,FI,66.5,25.7167,35.6,80,75,9.22,broken clouds
486,Charlestown,AU,-32.95,151.6667,68.0,93,100,2.57,overcast clouds
487,Deer Lake,CA,49.1667,-57.4316,48.2,71,90,12.66,overcast clouds
488,Batagay,RU,67.6333,134.6333,-12.39,99,100,2.98,overcast clouds
489,Huanuco,PE,-9.9329,-76.2415,72.54,63,93,7.23,overcast clouds
490,Aldergrove,CA,49.058,-122.4709,48.0,65,75,8.05,broken clouds
491,Sao Bento,BR,-6.2833,-37.75,83.46,54,73,6.78,broken clouds
492,Margate,GB,51.3813,1.3862,55.0,61,26,3.0,scattered clouds
493,Gitega,BI,-3.5,29.95,61.86,94,82,2.84,moderate rain
494,Kenai,US,60.5544,-151.2583,39.2,81,1,26.46,clear sky
495,Adamas,GR,36.7333,24.4333,68.0,52,100,18.41,overcast clouds
496,Ericeira,PT,38.9627,-9.4156,69.01,76,0,13.0,clear sky
497,Barceloneta,PR,18.4505,-66.5385,84.99,71,66,3.0,broken clouds
498,Shingu,JP,33.7333,135.9833,61.57,96,99,5.61,overcast clouds
499,Kintinku,TZ,-5.8833,35.2333,75.2,64,20,9.22,few clouds
500,Lusaka,ZM,-15.4067,28.2871,71.6,73,0,5.75,clear sky
501,Businga,CD,3.3333,20.8833,84.81,49,90,0.98,overcast clouds
502,Ambajogai,IN,18.7333,76.3833,86.54,16,5,5.97,clear sky
503,Dubbo,AU,-32.25,148.6167,55.4,94,2,1.14,mist
504,Dongsheng,CN,39.8161,109.9776,43.59,57,100,11.41,overcast clouds
505,Vallenar,CL,-28.5708,-70.7581,78.8,33,95,7.36,overcast clouds
506,Sitborice,CZ,49.0143,16.7798,46.4,36,0,2.3,clear sky
507,Abu Kamal,SY,34.4506,40.9171,69.12,31,0,7.85,clear sky
508,Svetlogorsk,BY,52.6333,29.7333,37.53,68,81,5.12,broken clouds
509,Herouville-Saint-Clair,FR,49.2109,-0.3065,48.2,66,0,5.75,clear sky
510,Takoradi,GH,4.8845,-1.7554,83.61,73,27,10.89,scattered clouds
511,Qinzhou,CN,21.95,108.6167,70.41,70,52,9.26,broken clouds
512,Noshiro,JP,40.2039,140.0242,47.39,91,100,1.9,overcast clouds
513,Roald,NO,62.5833,6.1333,32.0,80,75,21.85,light snow
514,Selma,US,36.5708,-119.6121,57.2,62,75,6.91,broken clouds
515,Tilichiki,RU,60.4667,166.1,5.5,87,100,15.97,overcast clouds
516,Fredonia,US,42.4401,-79.3317,52.0,61,1,6.91,clear sky
517,Avera,US,33.194,-82.5271,71.01,24,1,5.75,clear sky
518,Youghal,IE,51.95,-7.8506,55.99,62,20,16.11,few clouds
519,Krasnokholmskiy,RU,55.9873,55.0466,33.04,98,100,9.4,snow
520,Jaragua,BR,-15.7569,-49.3344,80.6,57,75,8.05,broken clouds
521,Alugan,PH,12.2188,125.4808,81.52,66,87,11.07,overcast clouds
522,Pilar,BR,-9.5972,-35.9567,84.2,74,75,12.66,heavy intensity rain
523,Bar Harbor,US,44.3876,-68.2039,43.0,36,1,17.27,clear sky
524,San Andres,CO,12.5847,-81.7006,87.8,62,20,17.27,few clouds
525,Key Largo,US,25.0865,-80.4473,73.0,45,100,11.99,overcast clouds
526,Fare,PF,-16.7,-151.0167,80.83,77,19,10.56,light rain
527,Imbituba,BR,-28.24,-48.6703,78.8,65,20,9.22,few clouds
528,Narok,KE,-1.0783,35.8601,61.32,91,97,1.99,moderate rain
529,Tezu,IN,27.9167,96.1667,72.43,32,31,5.75,scattered clouds
530,Tessalit,ML,20.1986,1.0114,96.03,4,0,2.93,clear sky
531,Olot,ES,42.181,2.4901,64.99,10,29,5.99,scattered clouds
532,Half Moon Bay,US,37.4636,-122.4286,57.2,62,90,8.05,overcast clouds
533,Huilong,CN,31.8111,121.655,51.01,65,0,12.64,clear sky
534,Cabra,ES,37.4725,-4.4421,73.0,46,32,3.0,scattered clouds
535,Odessa,UA,46.4775,30.7326,44.6,81,75,2.24,broken clouds
536,Eregli,TR,37.5133,34.0467,55.63,49,59,6.44,broken clouds
537,Sioux Lookout,CA,50.1001,-91.917,51.8,35,40,9.22,scattered clouds
538,Svobodnyy,RU,51.4,128.1333,31.08,70,42,1.54,scattered clouds
539,Comodoro Rivadavia,AR,-45.8667,-67.5,80.6,29,0,11.5,clear sky
540,Roebourne,AU,-20.7833,117.1333,83.52,44,1,6.64,clear sky
541,Richards Bay,ZA,-28.783,32.0377,66.9,73,0,4.76,clear sky
542,San Jose,US,37.3394,-121.895,57.0,54,75,5.75,broken clouds
543,Alta Floresta,BR,-9.8756,-56.0861,82.22,80,99,2.24,overcast clouds
544,Lebedinyy,RU,58.5167,125.5167,6.69,93,100,4.21,overcast clouds
545,Sorong,ID,-0.8833,131.25,81.79,78,52,5.35,broken clouds
546,Longonjo,AO,-12.9067,15.2533,70.88,69,95,0.67,overcast clouds
547,Lahaina,US,20.8783,-156.6825,69.8,100,40,12.66,scattered clouds
548,Imeni Poliny Osipenko,RU,52.4201,136.4853,25.74,62,2,0.94,clear sky
549,Diapaga,BF,12.0708,1.7889,101.25,5,27,0.78,scattered clouds
550,Ciudad Bolivar,VE,8.1222,-63.5497,89.55,48,100,11.16,overcast clouds
551,Kirando,TZ,-7.4167,30.6,74.75,78,79,2.71,moderate rain
552,Mabay,PH,6.0577,124.4666,78.03,85,85,2.24,overcast clouds
553,Bonthe,SL,7.5264,-12.505,85.39,67,52,13.78,broken clouds
554,Peleduy,RU,59.6289,112.7406,12.4,94,100,7.02,light snow
555,Serebryansk,KZ,49.6925,83.2892,30.2,69,4,2.24,clear sky
556,Bhainsa,IN,26.9548,76.9012,83.97,7,3,0.81,clear sky
557,Thetford Mines,CA,46.0913,-71.3013,46.99,33,75,5.75,broken clouds
558,Amqui,CA,48.4638,-67.4313,32.0,51,75,8.05,broken clouds
559,Shubarshi,KZ,48.5872,57.1869,41.81,85,88,4.41,overcast clouds
560,Banfora,BF,10.6333,-4.7667,101.64,14,4,0.36,clear sky
561,Clinton,US,42.587,-82.9199,61.0,38,20,3.44,few clouds
562,Kaeo,NZ,-35.1,173.7833,50.0,94,15,3.38,few clouds
563,Sistranda,NO,63.7256,8.834,33.8,93,90,34.52,snow
564,Warah,PK,27.4481,67.7978,90.21,10,19,1.79,few clouds
565,Palana,RU,59.1167,159.9667,15.12,86,100,4.85,overcast clouds
566,Sun City West,US,33.662,-112.3413,87.01,17,1,4.61,clear sky
567,Seymchan,RU,62.8833,152.4333,-14.08,98,92,4.43,overcast clouds
568,Clearlake,US,38.9582,-122.6264,55.99,66,4,1.81,clear sky
569,Roma,US,43.2128,-75.4557,55.99,35,75,5.75,broken clouds
570,Makakilo City,US,21.3469,-158.0858,69.8,73,40,4.61,scattered clouds
571,Fairview,US,40.8126,-73.999,57.99,28,20,5.75,few clouds
572,Terrace Bay,CA,48.7834,-87.1,50.0,49,90,4.61,overcast clouds
573,Lufilufi,WS,-13.8745,-171.5986,77.0,94,75,3.44,light rain
574,Concepcion Del Oro,MX,24.6333,-101.4167,67.01,28,48,4.81,scattered clouds
575,Linxia,CN,35.6003,103.2064,41.22,82,100,3.36,overcast clouds
576,Grove City,US,39.8815,-83.093,66.99,39,1,4.99,clear sky
577,Nueva Guinea,NI,11.6876,-84.4562,84.36,55,99,13.58,overcast clouds
578,Oistins,BB,13.0667,-59.5333,86.0,51,40,17.27,scattered clouds
579,Tosham,IN,28.8833,75.9167,83.64,7,36,7.02,scattered clouds
580,Massillon,US,40.7967,-81.5215,64.4,32,1,10.36,clear sky
581,Pallasovka,RU,50.05,46.8833,39.99,61,89,5.37,overcast clouds
582,Babaeski,TR,41.4325,27.0931,46.69,90,100,4.94,overcast clouds
583,Kimbe,PG,-5.5502,150.1429,76.77,92,100,3.51,overcast clouds
584,Shitanjing,CN,39.2342,106.3439,43.23,80,98,10.74,light rain
585,Tela,HN,15.7833,-87.45,71.6,100,75,2.3,broken clouds
586,Neuquen,AR,-38.9516,-68.0591,82.4,51,0,2.3,clear sky
587,Susurluk,TR,39.9136,28.1578,64.4,48,75,4.61,broken clouds
588,Kuopio,FI,62.8924,27.677,41.0,65,0,9.22,clear sky
589,Okhtyrka,UA,50.3104,34.8988,44.28,62,92,1.16,overcast clouds
590,Biskamzha,RU,53.4497,89.5272,27.1,88,1,3.62,clear sky
591,Praia Da Vitoria,PT,38.7333,-27.0667,62.01,82,75,10.78,broken clouds
592,Taitung,TW,22.7583,121.1444,69.91,88,100,16.75,overcast clouds
593,Kirakira,SB,-10.4544,161.9205,79.39,87,90,5.28,overcast clouds
594,Lantana,US,26.5867,-80.052,73.99,52,98,3.0,overcast clouds
595,Tecoanapa,MX,16.5167,-98.75,85.21,50,0,9.06,clear sky
596,Beyneu,KZ,45.3167,55.2,51.96,64,46,13.09,scattered clouds
597,Grand Forks,US,47.9417,-97.4337,57.2,24,1,12.66,clear sky
598,Hunterville,NZ,-39.9333,175.5667,60.01,76,84,3.0,broken clouds
599,Brookhaven,US,31.5791,-90.4407,71.01,49,7,3.0,clear sky
600,Navashino,RU,55.5292,42.2003,28.4,93,43,3.94,snow
601,Sosnogorsk,RU,63.6023,53.8817,23.7,96,84,1.95,broken clouds
602,Hambantota,LK,6.1241,81.1185,79.99,77,100,9.64,overcast clouds
603,Oranjemund,NA,-28.55,16.4333,63.84,96,20,13.67,few clouds
604,Plattling,DE,48.7833,12.8667,45.0,47,40,5.73,scattered clouds
605,Panguna,PG,-6.3164,155.4848,67.86,96,100,1.97,light rain
606,Srednekolymsk,RU,67.45,153.6833,-14.49,100,58,6.13,broken clouds
607,Fershampenuaz,RU,53.5202,59.8117,32.58,98,100,6.53,overcast clouds
608,Vargashi,RU,55.3556,65.8467,33.35,98,100,9.37,overcast clouds
609,Lagoa,PT,39.05,-27.9833,60.17,80,100,16.17,overcast clouds
610,Adrar,MR,20.5022,-10.0711,96.55,11,62,8.9,broken clouds
611,Valentin Gomez Farias,MX,28.2167,-106.5833,72.0,20,0,1.99,clear sky
612,Mitzic,GA,0.7821,11.549,78.04,75,100,2.28,overcast clouds
613,Ardakan,IR,32.31,54.0175,62.6,12,0,2.3,clear sky
614,Tazovskiy,RU,67.4667,78.7,29.39,97,100,9.33,light snow
615,Bandar-E Lengeh,IR,26.5579,54.8807,78.51,52,25,20.11,scattered clouds
616,Qingdao,CN,36.0986,120.3719,48.0,56,0,2.24,clear sky
617,Vestmanna,FO,62.1564,-7.1664,23.0,58,75,41.43,light snow
618,College,US,64.8569,-147.8028,33.8,86,90,5.75,moderate rain
619,Anadyr,RU,64.75,177.4833,-11.0,84,0,2.24,clear sky
620,Sao Jose Da Coroa Grande,BR,-8.8978,-35.1478,83.73,67,61,9.26,broken clouds
621,Tucuman,AR,-26.8241,-65.2226,78.8,65,75,8.05,broken clouds
622,Omsukchan,RU,62.5333,155.8,-17.77,97,98,4.79,overcast clouds
623,Noumea,NC,-22.2763,166.4572,77.0,78,0,3.44,clear sky
624,Banganapalle,IN,15.3167,78.2333,91.33,33,84,10.89,broken clouds
625,Aasiaat,GL,68.7098,-52.8699,18.01,54,100,32.75,overcast clouds
626,Belaya Gora,RU,68.5333,146.4167,-6.3,98,100,6.06,overcast clouds
627,Los Angeles,US,34.0522,-118.2437,72.0,52,1,3.74,clear sky
628,Vila,PT,42.0304,-8.1588,72.0,35,6,7.0,clear sky
629,Geraldton,AU,-28.7667,114.6,73.4,83,90,13.8,overcast clouds
630,Gualeguay,AR,-33.1416,-59.3097,81.14,47,10,7.11,clear sky
631,Evensk,RU,61.95,159.2333,10.98,51,100,29.01,overcast clouds
632,Manoharpur,IN,27.3,75.95,80.6,22,20,2.3,haze
633,Jinchang,CN,38.4953,102.1739,44.96,66,70,3.24,broken clouds
634,Linhares,BR,-19.3911,-40.0722,84.88,52,81,10.29,broken clouds
635,Bridlington,GB,54.0831,-0.1919,51.01,67,69,11.01,broken clouds
636,Lat Yao,TH,15.751,99.7893,78.01,99,100,6.51,overcast clouds
637,Coari,BR,-4.085,-63.1414,84.85,72,89,3.69,overcast clouds
638,Maniwaki,CA,46.3834,-75.966,50.0,37,25,4.61,scattered clouds
639,Pemangkat,ID,1.1667,108.9667,78.12,82,31,1.95,scattered clouds
640,Oshakati,NA,-17.7833,15.6833,84.2,39,14,5.75,few clouds
641,Shenjiamen,CN,29.9576,122.298,50.54,62,0,20.87,clear sky
642,Kozlovo,RU,56.5167,36.2667,30.9,89,93,4.76,overcast clouds
643,Kiruna,SE,67.8557,20.2251,30.2,100,90,4.61,heavy snow
644,High Level,CA,58.5169,-117.136,32.0,64,75,6.67,broken clouds
645,Kyabram,AU,-36.3167,145.05,59.0,84,0,8.68,clear sky
646,Bonavista,CA,48.6499,-53.1147,44.6,87,100,3.44,overcast clouds
647,Krasnoselkup,RU,65.7,82.4667,32.99,98,100,14.2,overcast clouds
648,Catalina,US,32.5056,-110.9211,84.99,13,5,1.97,clear sky
649,Chimore,BO,-16.9833,-65.1333,73.99,87,100,1.48,overcast clouds
650,Caucaia,BR,-3.7361,-38.6531,87.8,62,20,17.27,few clouds
651,Bowen,AU,-20.0167,148.2333,73.4,94,40,4.61,scattered clouds
652,Ahipara,NZ,-35.1667,173.1667,58.24,84,19,4.85,few clouds
653,Mangrol,IN,21.1167,70.1167,79.43,79,2,8.03,clear sky
654,Canon City,US,38.441,-105.2424,75.2,15,1,11.5,clear sky
655,Usinsk,RU,65.9939,57.5281,15.31,95,40,5.41,scattered clouds
656,Estelle,US,29.8458,-90.1067,71.01,56,40,12.66,scattered clouds
657,Male,MV,4.1748,73.5089,84.2,79,20,9.22,few clouds
658,Nagato,JP,34.3833,131.2,53.6,71,75,19.57,broken clouds
659,El Alto,PE,-4.2714,-81.2147,89.6,48,0,12.66,clear sky
660,Chapleau,CA,47.8405,-83.4034,51.8,32,75,6.91,broken clouds
661,Iskitim,RU,54.6366,83.3045,28.4,69,0,4.47,clear sky
662,Moerai,PF,-22.4333,-151.3333,78.4,61,65,13.69,broken clouds
663,Canico,PT,32.6333,-16.85,64.4,59,75,3.44,broken clouds
664,Kragero,NO,58.8693,9.4149,45.0,85,100,10.0,overcast clouds
665,Amli,IN,20.2833,73.0167,78.71,74,6,2.64,clear sky
666,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,28.4,86,75,2.24,broken clouds
667,Porto Novo,BJ,6.4965,2.6036,87.8,74,20,13.8,few clouds
668,Las Vegas,US,36.175,-115.1372,79.0,7,1,8.05,clear sky
669,Huarmey,PE,-10.0681,-78.1522,76.21,72,58,8.99,broken clouds
670,Redlands,US,34.0556,-117.1825,73.0,24,1,2.89,clear sky
671,Winona,US,43.9666,-91.7668,70.0,34,1,4.61,clear sky
672,Longyearbyen,SJ,78.2186,15.6401,24.8,68,75,31.07,snow
673,Kachug,RU,53.9606,105.8817,20.93,97,53,3.33,broken clouds
674,Doctor Arroyo,MX,23.6667,-100.1833,65.62,37,99,7.94,overcast clouds
675,Chiang Kham,TH,19.5233,100.3,71.6,100,40,0.94,mist
676,Alamos,MX,27.0167,-108.9333,90.18,7,0,3.56,clear sky
677,Talin,EE,59.437,24.7535,42.8,52,0,20.71,clear sky
678,Dingle,PH,10.9995,122.6711,75.65,87,61,7.36,broken clouds
679,La Ronge,CA,55.1001,-105.2842,37.4,64,90,12.66,overcast clouds
680,Santa Maria,BR,-29.6842,-53.8069,82.4,61,20,8.05,few clouds
681,Zhezkazgan,KZ,47.8043,67.7144,36.95,94,100,7.09,light rain
682,Mwinilunga,ZM,-11.7358,24.4293,64.47,91,73,4.36,broken clouds
683,Senador Jose Porfirio,BR,-2.5908,-51.9542,84.81,66,61,2.13,broken clouds
684,Ulaanbaatar,MN,47.9077,106.8832,21.2,79,0,2.24,clear sky
685,Pedro Ii,BR,-4.4247,-41.4586,80.15,73,91,0.76,overcast clouds
686,Port Moresby,PG,-9.4431,147.1797,78.8,89,75,4.61,broken clouds
687,Lukovetskiy,RU,64.2956,41.9211,35.6,75,75,11.18,light rain and snow
688,Troitsko-Pechorsk,RU,62.7084,56.1964,23.05,96,100,3.15,overcast clouds
689,Paamiut,GL,61.994,-49.6678,38.35,79,99,25.26,overcast clouds
690,Jiujiang,CN,29.7333,115.9833,56.28,54,89,13.91,light rain
691,Adre,TD,13.4667,22.2,86.58,11,92,12.77,overcast clouds
692,Arman,RU,59.7,150.1667,13.68,72,100,7.67,overcast clouds
693,Noyabrsk,RU,63.1994,75.4507,33.08,96,100,13.89,overcast clouds
694,Olafsvik,IS,64.8945,-23.7142,19.96,54,100,18.99,overcast clouds
695,Bathsheba,BB,13.2167,-59.5167,86.0,51,40,17.27,scattered clouds
696,Talas,TR,38.6908,35.5538,55.4,47,75,11.5,broken clouds
697,Nicoya,CR,10.1483,-85.452,89.6,40,0,27.63,clear sky
698,Auki,SB,-8.7676,160.7034,78.1,87,93,3.38,overcast clouds
699,Solnechnyy,RU,50.7214,136.6319,26.35,55,7,2.68,clear sky
700,Shieli,KZ,44.1667,66.75,48.78,71,100,16.24,overcast clouds
701,Loanda,AO,-8.8368,13.2343,82.4,69,75,8.05,broken clouds
